B_D,W_D,D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,margin_value,outcome,coef_ci
9.751709800993939e-4,2.1899061551721168e-4,5,29.367099490143975,1376037,0.0013891957916364844,0.842361590183599,4.305025177955959,5.63719268621921,5.637046191170136,29.274456497404383,29.459742482883566,0.03727191692999549,exposed,bmi,"29.4 (29.3,29.5)"
8.908233887410178e-5,2.1899061551721168e-4,5,28.802449510557175,1376037,3.258894221661338e-4,0.3280217134339102,7.949193810508633,37.175327712622746,37.17383317300924,28.76587768033828,28.839021340776068,0.018052407655660057,unexposed,bmi,"28.8 (28.8,28.8)"
4.518373041680543e-4,2.1899061551721168e-4,5,28.886494365875908,1376037,7.611953805188768e-4,0.7123069567659036,4.672322851679059,7.8836188546592805,7.883461860408121,28.822708388945756,28.95028034280606,0.02758976949013668,historical,bmi,"28.9 (28.8,29)"
0.00582277901514057,0.0020879893500058973,5,123.88316440066689,1850160,0.009075324168174581,0.7699267473741517,4.492407183802275,6.747784069590908,6.747677104880769,123.65618151589143,124.11014728544234,0.09526449584275655,exposed,sbp,"123.9 (123.7,124.1)"
0.0014763695661726805,0.0020879893500058973,5,123.22281891139593,1850160,0.0038596328294131137,0.45901865739819825,6.107937939147826,18.984506606742467,18.984146526504798,123.09278063486641,123.35285718792545,0.06212594328791406,unexposed,sbp,"123.2 (123.1,123.4)"
0.00485065699032049,0.0020879893500058973,5,122.56350585812665,1850160,0.007908777738390485,0.7359908927683655,4.594527884902537,7.384398248252911,7.384286614396114,122.35541560396621,122.77159611228709,0.08893130910084752,historical,sbp,"122.6 (122.4,122.8)"
0.36261355337694817,0.04452157330418837,5,74.91366128252393,117748,0.4796578373565262,0.9071805569787952,4.165381213020642,4.860405727243877,4.8582451647616285,73.11785501662759,76.70946754842028,0.6925733443878173,exposed,ldl,"74.9 (73.1,76.7)"
0.4991775395219433,0.04452157330418837,5,68.11087379263736,117748,0.6435346207305204,0.930817127983497,4.119803679227252,4.616695797400771,4.614080797332765,65.99616154524597,70.22558604002876,0.8022060961688837,unexposed,ldl,"68.1 (66,70.2)"
1.3521243877216111,0.04452157330418837,5,73.71944706112268,117748,1.6670708385701216,0.9732935324197889,4.044023304042066,4.222525844173768,4.216863461134537,70.20792776089544,77.23096636134991,1.291150974352001,historical,ldl,"73.7 (70.2,77.2)"
